trajectory_id,time,position,velocity,energy
run-012,8.4,-0.954088654972,-0.383135913765,0.574113194125
run-012,8.425,-0.963309191235,-0.354321814365,0.574115779251
run-012,8.45,-0.97180474569,-0.325150732847,0.574118219921
run-012,8.475,-0.979566727878,-0.29564985682,0.574120500084
run-012,8.5,-0.986587238531,-0.265847263393,0.57412260446
run-012,8.525,-0.992859091047,-0.235771854809,0.574124518713
run-012,8.55,-0.998375831272,-0.205453288733,0.574126229612
run-012,8.575,-1.00313175548,-0.174921903557,0.574127725176
run-012,8.6,-1.00712192645,-0.144208639209,0.574128994818
run-012,8.625,-1.01034218744,-0.113344953928,0.574130029466
run-012,8.65,-1.01278917415,-0.0823627375585,0.574130821672
run-012,8.675,-1.01446032432,-0.0512942219201,0.574131365699
run-012,8.7,-1.01535388524,-0.0201718888499,0.574131657591
run-012,8.725,-1.01546891876,0.0109716234574,0.574131695218
run-012,8.75,-1.01480530407,0.0421036151819,0.574131478308
run-012,8.775,-1.01336373801,0.0731914200314,0.574131008441
run-012,8.8,-1.01114573307,0.104202500166,0.574130289038
run-012,8.825,-1.008153613,0.135104540243,0.574129325317
run-012,8.85,-1.00439050606,0.16586553994,0.574128124228
run-012,8.875,-0.999860336,0.196453904337,0.574126694375
run-012,8.9,-0.994567810839,0.226838531551,0.574125045907
run-012,8.925,-0.988518409423,0.256988897037,0.574123190409
run-012,8.95,-0.981718365987,0.286875134033,0.574121140757
run-012,8.975,-0.974174652721,0.316468109628,0.574118910978
run-013,0,1.07931034483,0,0.657091357304
run-013,0.025,1.07888662095,-0.0338885431126,0.657091198594
run-013,0.05,1.07761591767,-0.0677396471209,0.657090723704
run-013,0.075,1.07549963859,-0.101515990761,0.657089936344
run-013,0.1,1.07254011813,-0.135180487595,0.657088842644
run-013,0.125,1.06874061421,-0.168696401308,0.657087451076
run-013,0.15,1.06410529807,-0.202027458478,0.657085772345
run-013,0.175,1.05863924129,-0.235137958037,0.657083819254
run-013,0.2,1.05234840017,-0.267992876642,0.657081606548
run-013,0.225,1.04523959746,-0.30055796926,0.657079150725
run-013,0.25,1.0373205017,-0.332799864271,0.65707646984
run-013,0.275,1.02859960424,-0.364686152494,0.657073583286
run-013,0.3,1.01908619408,-0.396185469575,0.657070511564
run-013,0.325,1.00879033077,-0.427267571264,0.657067276048
run-013,0.35,0.997722815516,-0.457903401142,0.657063898744
run-013,0.375,0.985895160708,-0.488065150489,0.657060402046
run-013,0.4,0.973319557991,-0.517726309994,0.657056808497
run-013,0.425,0.960008845208,-0.54686171314,0.657053140561
run-013,0.45,0.945976472334,-0.575447571135,0.657049420393
